0,35.25,35.231,37.203,36.648,36.072,34.929,36,38.57,40.667,40.604,39.46,37.332,35.663,34.49,34.172,34.533,35.741,34.121,34.992,32.863,34.277,35.21,35.376,34.306,36.16,36.424,35.882,36.809,35.91,37.338,36.483,37.057,35.768,37.114,36.193,35.75,35.853,34.666,35.642,34.201,34.761,36.306,35.543,36,36.474,35.67,34.79,35.341,34.458,36.541,36.354,35.194,37.159,36.404,34.973,36.3,35.29,36.795,35.927,35.504,35.369,34.437,35.285,35.022,36.222,36.314,36.996,37.198,37.801,37.034,39.6,39.171,41.126,41.875,41.122,41.474,42.346,42.196,41.833,41.818,41.597,42.44,41.929,41.508,42.343,41.927,42.708,42.503,42.735,41.391,41.034,41.357,41.629,42.241,42.004,41.446,40.449,41.419,39.929,40.045,40.677,39.535,40.536,41.127,39.513,39.385,39.829,38.723,38.091,38.835,37.576,38.077,37.458,37.669,37.565,37.262,37.039,35.737,34.688,37.257,35.424,36.718,35.264,36.607,37.134,36.644,36.149,35.57,36.391,35.667,35.958,34.548,35.675,35.675,35.768,35.41,36.426,34.71,34.675,35.662,34.69,35.37,35.621,36.245,36.022,35.359,35.137,35.177,35.827,36.143,36.425,36.337,36.575,35.743,36.333,40.046,41.627,43.302,42.724,39.6,37.443,36.822,38.405,38.434,38.704,37.587,36.561,35.567,35.046,35.717,37.938,39.554,42.055,40.421,37.69,34.814,33.641,37.927,48.467,53.881,46.004,39.211,38.175,38.174,41.357,45.366,46.919,47.723,46.514,46.332,48.073
0,35.617,37.049,37.691,36.383,34.615,36.557,38.835,42.577,42.09,38.863,33.662,33.57,34.478,34.774,34.474,34.845,34.155,35.191,35.743,33.681,33.696,34.18,34.905,35.534,36.118,35.336,36.982,36.313,35.577,36.263,35.915,36.223,36.059,36.437,34.585,34.36,34.559,34.552,35.508,35.285,35.084,35.095,36.205,35.253,35.906,35.699,35.449,34.997,34.643,36.018,35.231,36.149,36.732,36.774,34.85,35.842,35.045,35.311,35.292,36.319,36.909,35.713,35.966,36.838,36.92,38.205,36.833,37.525,38.77,37.799,39.112,39.642,40.086,40.022,39.485,41.636,41.492,42.411,43.622,44.211,43.608,43.386,44.618,44.153,45.173,45.154,43.256,43.348,43.191,42.746,42.932,41.799,44.233,42.084,41.521,41.888,40.503,41.504,41.646,41.111,41.681,39.311,39.881,40.615,39.79,39.392,40.474,39.255,39.56,39.231,39.255,38.148,38.019,37.91,37.391,39.074,38.199,37.123,37.263,36.779,37.485,36.4,36.35,35.847,37.038,36.688,36.668,36.346,36.066,35.597,35.655,35.886,35.144,34.24,36.228,37.064,36.051,34.933,34.88,35.978,35.874,36.411,35.979,35.24,35.488,34.611,35.562,35.495,34.533,35.998,35.365,36.118,35.645,36.497,35.168,35.957,37.047,40.549,45.122,43.677,41.248,37.796,37.264,38.582,40.513,39.587,38.732,38.227,34.627,34.565,36.131,38.213,39.797,41.058,41.644,38.777,35.955,34.926,36.467,46.697,53.988,45.984,39.412,37.16,38.43,42.162,46.415,46.576,46.567,46.413,46.393
0,36.304,38.692,38.578,37.667,37.918,40.13,42.81,42.625,38.02,34.832,32.997,34.848,35.703,34.004,35.396,35.146,33.525,35.587,33.809,32.703,33.267,36.204,36.945,36.25,35.375,35.416,36.331,35.213,35.425,36.567,35.953,35.207,34.965,33.865,33.49,34.735,34.788,35.89,35.695,35.132,35.561,35.214,36.541,36.823,36.379,36.375,35.157,37.092,34.912,36.595,36.203,36.456,36.07,35.814,36.37,35.53,37.012,36.539,35.547,35.998,35.808,37.227,36.059,37.522,36.239,37.214,36.75,37.097,37.416,38.066,38.169,39.418,38.287,40.738,40.877,42.244,42.247,43.429,43.387,44.034,44.516,44.675,45.093,43.958,45.49,44.241,43.938,44.123,44.236,44.76,44.238,44.332,44.32,43.788,42.833,42.293,42.575,41.321,42.98,40.89,41.164,40.498,41.473,42.363,40.699,42.376,41.684,41.109,40.358,39.519,39.495,39.284,38.031,38.432,37.622,38.626,39.016,37.226,37.309,37.141,37.868,38.506,37.003,36.633,35.978,37.039,37.725,35.437,35.236,35.627,36.182,36.617,35.837,36.07,35.45,35.193,35.663,35.835,36.062,36.296,34.952,35.152,35.947,35.536,34.697,34.798,36.789,36.03,36.058,36.251,35.428,35.523,35.618,35.955,36.383,36.58,35.111,37.433,41.053,43.594,44.457,42.759,38.637,38.127,38.112,39.109,39.777,39.226,36.311,34.975,35.089,34.144,36.345,40.396,41.934,41.547,39.212,36.265,33.944,35.723,45.708,53.114,47.148,40.103,37.559,38.768,42.244,45.881,46.195,46.169,46.824
0,37.514,38.152,37.666,37.789,41.037,44.337,41.277,37.81,34.492,35.257,35.187,36.279,36.55,34.181,34.621,34.141,33.486,34.404,32.536,34.164,34.154,37.14,37.187,35.793,36.127,35.536,37.129,35.928,36.226,36.843,35.557,34.887,34.141,34.31,35.214,35.857,35.442,35.118,35.089,35.84,36.209,36.558,35.682,37.054,36.103,34.659,35.953,35.624,35.324,37.144,35.778,35.643,35.965,35.33,36.075,35.63,37.141,35.951,34.272,36.374,36.267,36.57,36.223,37.505,35.556,38.176,37.031,36.387,37.771,37.382,38.793,39.66,39.403,40.522,40.74,40.97,42.547,43.383,44.631,45.07,46.324,46.02,45.348,46.024,45.618,43.768,45.103,44.761,45.412,45.929,44.806,46.706,45.891,45.065,43.504,44.593,42.319,42.082,41.756,42.001,41.481,41.909,41.046,41.788,42.645,42.107,41.56,41.258,41.777,39.503,41.111,41.22,39.856,39.891,38.593,39.349,38.204,37.865,37.692,36.374,38.304,37.741,39.095,37.406,36.948,37.453,37.301,36.569,36.066,37.081,36.751,36.038,36.149,35.956,36.208,37.308,36.057,35.426,35.091,34.741,34.98,36.312,36.77,35.975,36.54,36.178,35.548,35.574,35.884,35.334,35.398,35.755,36.315,36.279,36.202,36.441,35.853,35.944,34.744,39.092,42.459,45.065,44.704,40.989,37.754,37.74,39.633,40.584,40.022,37.233,36.818,34.223,35.235,37.394,40.278,41.293,41.235,38.497,36.223,34.453,35.257,43.565,51.98,46.538,40.079,37.198,39.873,45.052,47.323,46.697,48.265
0,39.645,37.669,39.24,41.108,43.607,41.123,35.201,33.357,33.194,33.984,33.669,34.062,34.428,33.866,33.19,33.292,33.275,35.038,34.388,34.251,33.41,35.366,35.853,35.84,36.025,35.539,34.786,35.094,35.329,35.438,36.897,36.477,35.256,37.437,35.603,34.759,34.49,35.276,35.466,36.324,36.446,37.204,35.783,37.997,36.424,35.606,36.622,37.616,36.613,37.004,36.354,36.059,37.315,36.896,37.494,36.562,35.992,36.443,37.884,37.259,38.396,37.382,35.868,35.722,35.985,36.272,37.908,38.097,37.521,37.549,39.231,38.387,40.466,40.902,39.426,41.646,43.152,42.871,44.033,46.903,48.841,47.635,48.882,47.31,46.632,46.685,45.952,45.622,46.517,46.73,47.639,48.36,47.386,46.139,45.531,44.899,43.704,43.32,42.502,42.769,42.47,42.902,41.569,42.43,42.574,41.649,41.832,42.186,41.673,41.219,41.138,40.521,40.404,40.778,39.598,39.148,39.175,38.331,39.043,38.974,39.077,39.022,38.371,36.681,37.43,37.334,37.46,37.169,37.627,37.679,36.742,36.84,35.85,35.771,35.587,36.715,37.154,35.639,36.264,37.07,36.287,36.111,35.593,37.117,36.992,35.948,36.524,37.612,36.101,35.755,37.167,36.134,36.08,37.207,37.367,36.357,35.825,35.054,34.993,36.168,37.595,40.499,44.756,45.407,43.198,37.749,38.519,40.32,41.602,39.971,37.641,35.862,35.368,36.148,37.231,40.26,41.918,41.773,39.696,36.873,33.718,35.126,42.071,50.91,48.651,40.933,37.524,40.622,46.762,48.35,47.402
0,39.495,38.791,42.233,45.076,39.217,35.457,33.262,32.857,35.13,35.146,34.021,33.85,32.629,33.471,33.422,32.355,34.036,34.873,35.644,35.191,34.648,35.611,36.929,37.301,37.111,36.444,36.008,36.504,36.253,35.943,36.174,36.121,36.177,36.164,34.842,35.406,36.36,36.136,37.304,37.006,36.886,36.416,36.58,37.835,37.68,36.764,37.333,36.902,37.598,36.921,36.459,36.814,37.709,37.283,37.226,35.929,38.349,38.033,37.479,36.45,36.651,36.522,36.442,37.211,36.393,38.749,38.174,37.976,38.213,38.318,38.673,38.945,40.186,40.971,41.443,41.325,44.066,43.896,44.577,45.001,45.196,48.349,48.465,48.054,49.03,48.449,48.458,48.851,49.836,51.594,50.361,50.859,53.224,50.398,50.388,49.437,47.653,47.549,44.781,44.341,43.721,45.015,43.773,42.657,43.505,42.292,41.209,42.641,43.028,43.471,42.105,42.037,40.424,40.258,38.868,41.091,39.375,39.144,39.456,38.827,39.046,38.726,38.625,38.862,38.141,37.571,38.496,39.042,37.648,37.276,37.937,36.88,37.728,36.809,36.075,35.909,37.715,36.928,36.924,37.049,36.499,37.36,35.906,37.78,37.604,35.529,36.43,35.322,35.185,35.937,35.949,36.269,36.733,36.175,36.279,35.029,35.64,35.459,35.981,35.928,35.405,36.131,41.25,44.292,46.574,42.929,36.884,37.131,40.3,41.747,41.563,39.176,36.402,35.947,36.416,36.679,40.431,43.526,42.247,38.74,35.712,34.429,34.896,41.275,50.8,47.597,39.617,38.284,40.969,47.687,48.166
0,39.496,43.162,44.863,40.308,34.616,33.433,34.163,34.618,34.134,33.91,33.355,32.827,32.622,33.342,33.348,33.712,34.296,34.836,35.836,35.34,35.074,36.453,36.072,36.937,36.912,36.351,35.166,35.333,36.017,36.185,35.316,36.145,35.996,34.354,34.759,36.071,35.01,35.502,35.336,37.293,37.102,36.439,37.2,37.358,38.857,37.99,36.116,35.562,36.336,38.823,37.701,38.101,37.256,37.717,38.169,37.376,38.117,37.936,38.571,37.828,37.761,36.955,37.493,38.532,37.141,38.332,37.719,38.414,38.349,38.112,39.257,40.332,40.076,40.843,40.955,41.296,42.444,44.773,43.327,44.764,45.673,46.373,46.625,47.923,50.458,52.414,53.806,53.961,55.886,55.773,54.084,52.295,55.068,55.813,53.967,51.146,49.901,48.535,46.505,45.001,42.35,42.357,42.891,41.397,42.099,41.873,42.817,43.921,43.315,43.955,44.147,44.614,40.955,39.987,41.328,39.534,40.686,38.437,39.708,38.632,37.384,37.212,38.496,38.672,39.973,38.755,39.031,38.824,36.949,38.174,37.29,38.893,36.979,37.334,36.763,36.057,38.725,37.75,37.611,36.971,37.538,37.081,36.534,37.109,36.541,36.244,36.685,36.291,36.219,36.506,35.615,36.865,36.831,36.483,36.361,35.802,35.999,35.599,36.3,35.379,36.126,35.098,37.079,39.568,44.732,46.136,43.631,37.926,37.69,41.152,43.153,41.84,40.476,36.466,36.084,37.23,37.86,39.327,41.533,41.929,40.475,37.158,33.899,35.204,41.714,50.345,47.802,40.117,37.529,41.957,48.713
0,43.471,45.266,39.963,34.162,33.235,34.836,35.229,33.511,33.677,32.909,32.163,32.838,33.608,33.843,32.79,34.919,35.422,34.893,36.533,35.341,35.213,36.637,35.951,37.071,36.685,36.111,37.263,36.311,36.239,35.93,35.498,35.244,36.512,35.976,34.375,35.627,36.662,35.208,36.265,36.105,37.259,36.486,37.751,38.401,38.192,37.624,37.388,38.154,38.177,37.631,38.559,37.798,38.529,38.896,38.749,38.79,38.129,38.045,38.559,37.406,37.577,36.504,38.733,38.363,37.596,38.382,38.685,37.587,38.743,39.377,40.725,40.105,40.177,40.039,41.419,43.937,43.983,46.18,46.947,46.776,47.882,49.36,51.175,53.199,53.255,52.433,52.359,56.452,60.606,60.075,58.136,56.224,53.31,50.505,48.107,48.489,48.135,45.758,47.006,45.328,42.622,42.717,43.593,43.786,44.431,43.788,42.85,43.908,43.727,40.617,44.116,45.068,43.629,42.738,44.425,42.019,40.701,39.338,40.873,40.86,40.175,38.932,38.697,38.245,39.522,38.973,39.275,38.424,37.843,37.358,38.78,39.27,37.117,36.777,37.48,37.375,37.333,38.259,39.085,39.171,37.386,38.13,37.257,36.749,36.796,38.094,36.549,36.621,36.342,35.9,35.915,36.04,35.434,36.432,35.713,37.455,35.35,36.104,37.244,36.455,36.157,35.962,38.07,37.245,38.54,40.756,45.037,44.605,40.053,38.804,40.982,44.07,42.75,38.917,37.805,37.914,37.764,37.666,40.232,41.348,42.77,40.611,37.553,35.193,36.475,42.814,49.659,46.553,40.09,39.139,45
0,43.547,37.884,34.901,33.274,34.193,33.862,33.65,33.719,32.855,32.561,32.686,33.065,34.067,34.643,34.156,35.042,35.494,35.65,36.128,35.123,35.698,36.442,35.383,36.878,36.969,36.337,36.079,35.483,34.868,36.346,36.443,36.448,36.662,35.514,35.1,35.806,35.642,36.89,36.318,36.536,37.892,37.247,38.847,38.927,38.346,36.75,37.027,37.899,38.242,39.004,39.154,38.875,38.789,39.523,38.855,39.131,37.896,36.873,38.194,38.229,38.095,38.731,37.788,38.047,39.265,38.522,39.038,38.909,39.118,41.624,41.397,41.473,42.338,43.597,44.494,47.14,47.423,47.895,47.452,47.32,48.293,51.474,51.669,49.586,50.403,54.462,56.998,60.933,59.819,58.941,59.765,57.749,59.171,58.186,53.737,49.81,47.69,47.574,45.712,43.747,44.854,46.042,43.786,45.412,43.862,45.455,46.925,44.466,43.722,42.704,42.068,41.248,41.429,41.566,42.035,41.7,41.541,38.905,42.263,42.338,40.914,42.231,41.354,40.438,38.508,38.292,37.285,37.199,39.08,38.808,38.976,38.224,38.306,39.231,37.671,36.604,38.166,38.565,38.141,38.441,37.551,38.287,37.589,37.671,36.59,36.394,37.33,36.953,35.828,35.63,35.671,35.116,37.193,36.605,35.829,36.677,36.725,36.633,36.609,37.183,36.788,36.96,36.519,36.205,37.389,36.395,39.278,43.704,44.501,41.423,36.895,40.725,44.044,43.258,39.272,37.281,36.951,37.46,37.895,39.088,41.021,41.999,40.846,37.039,36.095,35.348,40.85,51.118,46.969,39.67,40.49
0,36.44,33.906,33.848,34.062,35.434,33.334,33.391,32.655,32.462,33.093,33.575,32.477,33.479,34.51,35.758,35.82,36.355,36.38,37.597,36.774,36.112,35.195,36.599,37.345,37.226,37.507,35.522,36.554,35.688,37.521,37.037,37.363,36.084,35.178,35.022,35.654,35.921,37.497,36.587,38.969,38.018,36.91,37.92,37.105,38.277,36.831,38.776,38.698,38.872,38.84,39.52,40.486,40.676,41.266,39.554,39.422,38.918,37.646,38.51,37.828,38.19,38.826,40.383,38.887,39.622,39.832,39.607,40.659,40.042,43.451,42.003,44.774,47.697,46.585,50.173,51.681,51.424,53.415,57.14,55.056,56.935,66.247,58.859,56.162,61.829,61.037,53.78,55.516,57.391,56.174,51.912,47.785,50.095,51.062,51.798,52.173,50.599,48.955,49.258,49.721,51.911,48.609,46.336,46.728,45.973,48.703,52.644,49.887,45.363,43.565,41.016,42.974,42.723,40.213,43.288,40.552,39.817,40.526,42.258,43.042,43.44,43.062,43.526,44.027,41.485,38.632,38.75,37.799,37.924,38.521,38.123,37.756,38.217,39.817,38.195,37.549,38.358,39.357,39.375,38.464,39.391,38.256,38.125,37.684,37.416,38.13,38.392,36.295,36.456,36.504,35.713,35.525,35.675,36.618,36.708,36.465,35.407,36.641,36.864,36.629,36.632,35.992,37.664,36.002,36.624,35.918,36.219,38.584,43.742,46.668,40.9,37.397,39.738,43.927,42.507,39.891,38.042,37.297,38.208,38.322,40.296,40.63,41.421,38.275,36.86,35.694,37.036,41.367,49.382,45.169,40.356
