26.219,27.539,22.957,37.186,21.411,20.776,33.159,20.287,40.635,42.488,21.211,24.794,39.026,35.871,24.509,32.765,31.038,30.58,34.636,32.988,32.401,27.432,25.167,29.77,28.821,23.271,22.337,29.541,27.656,23.213,19.031,35.79,37.457,54.006,99.3,97.841,172.5,327.94,509.61,854.81,981.41,1074.3,991.91,1023.3,883.93,732.27,538.84,413.54,332.31,257.8,235.51,235.21,258.87,248.71,203.82,217.66,250.24,212.29,263.77,273.63,271.26,286.67,254.05,160.6,96.672,44.456,23.323,30.837,33.459,35.785,28.852,33.516,49.775,36.198,28.23,27.63,29.663,33.902,30.562,26.19,27.2,43.457,31.965,36.772,32.346,32.768,37.787,30.654,35.825,29.794,31.586,29.952,32.87,31.392,41.826,31.7,34.48,23.622,33.997,26.851,24.242,39.165,32.56,29.928,19.857,27.47,37.259,22.381,26.889,32.873,36.461
22.396,33.204,31.51,32.721,27.289,36.671,40.91,27.996,36.306,24.239,21.064,28.94,36.194,33.919,40.773,25.196,32.477,31.808,29.271,33.364,31.58,22.188,21.165,28.988,30.129,29.213,30.19,37.119,28.448,36.471,37.71,38.121,89.537,131.74,276.72,404.06,800.64,1054.9,1089.5,1062,1120.3,863.17,575.5,371.74,267.01,242.27,243.52,270.77,272.53,248.53,256.64,278.81,292.07,289.52,289.45,262.59,265.38,244.76,249.47,221.65,257.62,242.21,251.83,272.54,291.74,161.97,67.474,25.733,20.254,37.774,31.925,20.652,27.007,34.223,39.479,34.894,31.084,24.479,21.241,35.98,40.876,37.393,34.947,38.735,37.678,30.806,41.721,29.167,25.899,28.624,27.598,47.77,32.781,39.841,24.503,30.768,36.01,25.326,26.177,16.662,42.513,37.602,25.722,31.054,22.814,41.718,43.531,20.071,29.662,36.169,35.308
20.001,19.49,34.595,23.122,26.529,34.939,45.179,37.898,32.403,18.785,28.584,35.022,29.044,27.638,32.255,18.421,22.671,26.569,31.342,23.132,31.073,28.16,23.571,39.422,18.919,23.518,34.534,28.266,17.754,44.753,86.03,138.68,204.25,585.25,875.52,1041.1,1194.2,1157.5,1028.5,804.13,464.81,282.67,271.15,277.27,291.19,270.62,252.98,273.49,257.64,275.34,292.48,303.45,262.09,257.1,259.53,268.5,282.63,271.63,270.99,248.03,144.92,109.57,80.112,199.32,374.66,298.04,159.58,96.379,25.648,27.93,26.825,15.943,28.397,40.697,54.965,47.193,23.756,29.795,15.374,31.253,31.42,40.938,26.847,37.514,48.396,44.492,29.054,21.3,39.616,35.334,20.255,29.548,24.878,26.168,24.326,34.803,43.415,44.844,22.801,18.532,33.134,32.77,32.078,20.16,24.545,42.833,39.785,21.999,25.659,28.719,21.324
30.43,20.12,24.617,38.914,39.019,37.694,44.709,34.246,26.214,22.185,29.449,23.084,27.755,25.482,33.413,20.414,33.018,35.912,24.636,23.539,41.589,36.317,34.432,42.722,30.736,40.339,28.122,28.561,74.62,142.7,217.11,586.53,904.11,904.6,775.77,1103.1,1006,712.26,436.02,264.62,233.74,279.59,299.66,271.93,278.65,281.84,253.34,264.69,262.15,277.62,298.77,284.88,282.3,319.68,310.05,277.5,321.91,308.73,219.41,126.22,36.341,40.747,43.66,55.121,153.21,321.18,365.66,294.87,114.74,34.171,19.596,27.844,31.66,40.721,29.467,32.013,29.257,34.585,24.273,30.349,29.27,34.112,27.697,33.085,46.283,41.406,31,28.04,33.566,31.836,40.068,18.346,27.365,37.325,31.473,29.023,29.122,34.917,22.608,24.858,36.926,41.741,30.869,28.327,21.8,27.554,29.567,21.415,27.127,29.911,24.271
27.64,34.552,32.724,23.456,26.196,37.242,36.313,23.501,21.311,26.131,31.272,36.634,30.406,39.756,31.67,28.144,40.327,33.058,25.27,24.292,34.37,37.972,40.971,35.259,26.158,27.669,66.427,121.8,203.91,317.29,893.6,1142.5,880.42,819.11,918.81,702.76,366.55,255.16,288.14,286.16,291.64,331.74,310.24,283.52,280.84,295.1,286.02,276.91,294.95,261.05,260.86,253.53,298.45,298.09,313.81,290.62,285.13,260.68,77.825,22.551,24.318,29.359,38.506,50.496,24.945,114.7,366.19,514.58,411.42,171.07,50.885,24.459,30.731,31.537,23.299,25.534,31.837,36.203,27.748,33.68,35.141,32.48,34.832,28.711,24.582,31.83,48.458,25.177,24.531,28.367,36.007,29.234,31.623,32.531,35.814,33.329,32.208,33.194,37.772,33.004,40.137,47.245,22.251,29.576,27.905,29.907,22.756,24.249,26.424,29.308,37.969
24.602,32.611,44.989,31.886,23.335,20.321,22.589,26.347,26.863,30.362,34.337,30.216,23.307,51.92,46.244,30.499,29.71,31.042,21.419,31.071,39.154,41.388,47.528,26.896,40.077,93.323,115.7,275.68,643.18,996.22,1197.4,1141.7,1101.3,903.55,411.98,286.25,318.08,292.23,258.69,280.1,316.09,305.92,274.04,283.51,283.88,279.46,275.67,247.74,266.21,262.28,274.25,276.88,292.75,274.02,277.68,274.88,249.3,129.61,46.337,47.196,34.839,35.368,56.868,73.892,38.686,18.921,93.888,328.84,607.66,545.85,159.2,64.079,41.693,37.034,36.196,41.26,29.959,26.609,34.487,41.232,34.475,27.254,31.187,32.48,18.075,29.01,34.437,19.72,26.622,42.543,31.437,32.812,38.125,33.683,37.777,31.69,39.384,28.826,35.915,34.335,26.887,43.161,39.983,28.98,31.226,32.848,20.681,34.414,29.179,34.5,39.715
31.746,25.724,29.364,30.718,35.552,40.26,23.932,38.693,35.71,44.988,41.526,24.57,23.391,35.666,33.183,23.761,30.738,46.719,44.928,31.437,34.501,37.313,24.38,55.338,103.42,181.79,367.31,926.95,1097.1,1164.8,1176.3,1157.2,781.1,314.15,272.7,333.27,314.98,247.51,277.72,322.2,293.82,292.85,230.06,278.68,275.56,266.66,257.89,213.1,258.7,254.57,265.31,280.72,287.51,252.18,254.77,281.54,158.92,31.885,32.421,46.918,56.195,43.686,51.986,65.131,52,37.954,24.024,115.97,281.49,596.75,405.12,198.37,60.743,26.054,20.546,20.314,27.462,31.444,26.439,39.918,47.393,38.243,28.719,26.798,29.488,19.759,39.571,29.085,28.18,47.649,44.799,30.378,31.181,24.164,24.185,30.302,30.839,43.006,39.015,31.239,43.464,29.845,31.45,22.894,33.06,29.215,20.38,32.016,31.178,29.888,25.367
20.03,43.61,35.345,29.324,44.517,43.509,36.697,32.569,39.609,31.746,32.113,27.005,21.214,27.389,25.892,28.304,30.94,35.103,37.568,31.033,36.679,36.682,59.99,131.8,153.61,577.4,1149.5,1193,1204.1,1171.4,1092.5,597.17,278.88,304.18,356.52,312.58,276.74,266.13,338.01,403.81,299.78,268.45,234.81,289.99,293.01,277.87,232.23,254.24,262.99,265.72,248.53,294.11,277.69,296.4,264.41,197.33,36.295,31.263,31.585,39.253,42.617,49.629,43.811,43.03,41.772,27.858,43.755,30.089,117.61,362.99,481.33,299.51,151.85,79.664,21.062,37.581,31.455,22.146,29.679,43.524,35.542,36.845,48.749,22.042,22.6,19.852,29.751,26.512,38.363,20.085,21.83,35.988,33.569,29.714,28.14,37.835,45.043,35.046,28.772,39.626,38.084,24.544,29.711,31.817,26.332,33.485,29.338,36.307,29.953,23.321,27.717
27.525,31.763,22.987,22.648,31.702,41.96,30.051,23.447,27.998,30.852,26.447,27.505,19.314,28.553,28.724,37.532,32.401,26.039,35.926,15.013,26.671,91.775,135.76,163.46,691.87,1163.3,1174.2,1135.6,1192.2,953.69,461.18,283.24,271.96,270.37,296.5,306.18,312.64,346.94,326.66,287.61,278.93,275.13,325.09,304.79,268.69,213.63,250.58,291.94,287.4,255.59,236.07,250.66,285.57,309.43,236.48,86.428,27.679,42.963,47.269,38.117,58.687,55.961,51.075,39.831,40.623,49.744,66.633,49.055,39.619,154.4,371.17,625.63,398.69,180.84,55.15,25.715,22.505,25.685,35.314,33.782,37.036,28.593,35.303,27.529,22.694,28.228,27.599,42.266,38.894,29.422,27.254,28.316,31.326,31.256,36.965,41.066,35.415,25.521,31.431,32.735,32.818,43.882,37.731,45.29,31.149,40.492,42.371,21.491,18.324,24.865,28.488
20.395,36.924,38.361,26.091,35.873,36.075,25.02,34.563,33.742,20.082,16.372,30.284,22.234,33.373,37.396,26.919,35.769,35.25,39.834,21.731,71.621,138.77,219.89,707.13,1226.7,1125.5,1056.9,1229.3,900.64,425.58,271.88,297.57,272.93,284.08,349.3,364.69,317.96,304.06,273,288.89,259.4,295.87,311.73,292.45,234.19,248.65,276.39,297,299.78,239.3,259.42,255.93,314.15,306.88,213.33,60.369,39.848,27.796,56.351,43.578,51.456,44.532,96.73,126.08,137.45,138.99,56.548,60.254,45.985,39.433,177.32,542.76,646.71,471.74,186.28,40.867,14.81,29.951,36.493,29.495,37.8,35.019,28.205,23.971,32.693,32.441,27.46,32.977,38.637,29.427,36.957,27.728,41.833,24.999,26.483,30.567,28.48,32.293,30.889,22.608,41.263,40.605,36.654,30.152,37.767,28.846,25.645,28.99,27.795,24.491,30.208
36.533,36.51,39.683,30.428,48.275,42.838,21.715,29.69,35.397,23.845,28.316,27.859,24.949,25.26,33.075,35.783,35.649,25.768,35.143,99.204,168.42,192.02,880.73,1216.6,1227.1,1005.1,1177.1,862.6,317.97,316.6,277.25,286.52,292.68,360.66,380.75,290.19,267.9,270.38,282.24,297.49,273.54,289.34,272.02,237.23,230.93,284.22,274.85,284.02,265.21,275.87,287.38,288.12,288.53,293.01,175.72,40.468,36.05,46.866,68.609,177.49,142.54,177.28,364.42,406.83,288.67,283.67,232.95,149.59,71.758,35.705,49.861,201.11,593.11,871.96,679.78,282.46,42.145,24.333,28.637,38.443,38.037,31.326,28.738,32.786,19.304,24.47,31.267,25.403,32.674,26.028,41.956,22.485,36.155,35.697,28.854,26.933,24.045,39.241,34.881,34.14,29.323,22.587,37.337,25.911,42.514,31.966,31.798,31.479,34.844,34.386,34.577
36.272,28.313,38.309,53.571,42.663,32.819,27.485,30.386,29.701,14.714,26.221,32.337,30.152,21.956,28.953,43.739,31.043,22.887,93.922,170.85,232.6,800.24,1183.3,1161.7,1113.9,1215.6,771.9,265.29,291.71,300.23,260.22,273.19,340.25,415.65,342.41,289.88,285.68,291.51,262.84,254.06,304.83,246.58,231.35,183.8,226.75,284.3,263.38,261.2,268.46,246.8,268.4,278.85,269.42,276.87,140.68,55.369,34.935,30.779,164.89,287.25,348.49,490.61,630.98,545.11,633.82,619.38,507.63,385.95,230.92,77.822,34.94,46.764,255.29,608.65,974.27,788.96,224.21,37.628,25.671,45.693,27.455,45.199,33.327,25.297,18.269,36.675,37.627,31.075,38.072,33.807,34.156,18.79,33.268,48.391,31.279,25.665,35.221,36.279,37.393,40.191,32.993,34.865,29.416,29.81,40.988,36.937,36.579,27.543,27.315,27.307,30.385
18.282,23.111,19.222,45.583,34.259,43.815,46.795,26.808,28.778,38.745,35.802,32.353,40.495,44.086,39.444,27.362,31.608,80.591,149.05,272.11,772.06,1270.6,1142.7,1101,1155.6,808.77,295.72,268.93,340,379.86,287.41,273.2,476.54,362.65,262.06,277.87,272.31,268.93,274.54,258.04,260.63,241.47,270.48,217.78,276.47,257.62,287.81,276.18,261.33,268.68,265.47,284.49,259.41,254.75,182.16,60.73,38.978,104.17,391.73,482.93,650.76,806.65,779.18,840.42,815.92,860.39,878.98,697,548.44,317.06,53.913,19.328,73.415,276.77,737.05,1018.4,777.04,204.3,50.505,25.236,24.589,37.917,29.365,30.501,34.86,38.362,22.175,39.216,46.642,34.089,29.186,28.677,32.734,28.075,28.33,41.453,28.573,32.73,30.785,30.697,28.913,38.671,32.391,36.251,23.168,25.385,38.104,25.243,23.678,23.558,26.749
17.003,24.011,35.935,27.48,36.918,20.548,26.682,30.182,29.368,40.392,30.068,28.869,29.144,46.536,24.011,27.613,51.513,151.68,211.29,756.25,1217.1,1210,1168.3,1227.1,849.59,327.14,304.88,316.07,284.18,288.32,289.48,311.02,537.19,372.44,252.05,285.85,277.61,339.14,313.85,287.8,255.67,268.44,266.81,227.04,275.37,262.95,274.3,270.02,251.71,271.1,297.51,252.41,297.35,286.67,159.14,42.751,34.813,261.82,624.33,782.75,944.18,903.42,981.69,976.67,995.69,948.99,883.51,881.22,798.73,630.36,298.01,30.151,18.27,122.97,391.25,824.21,986.63,613.14,163.65,32.503,42.449,31.258,19.614,28.489,57.083,34.815,19.113,15.989,23.843,25.765,28.169,35.258,28.571,19.32,34.722,37.341,28.264,23.426,61.977,28.556,26.665,33.669,43.63,49.966,21.938,23.26,18.696,18.743,23.259,24.577,30.388
32.201,26.727,36.72,21.664,22.82,21.804,31.586,24.104,21.211,41.722,26.582,23.774,33.08,28.334,30.119,51.428,165.09,151.97,574.57,859.4,1189.7,1151.4,1219.3,884.13,381.39,311.79,295.58,278.68,289.42,289.62,272.17,273.14,498.89,379.37,274.58,276.92,269.66,284.9,291.66,290.83,266.16,230.72,221.87,359.59,256.76,279.79,283.89,255.78,286.23,267.11,285.28,285.91,276.96,242.08,111.18,49.864,15.883,475.25,884.28,860.61,919.99,938.23,1074.6,1010.5,1087.7,1054.2,975.85,992.28,933.11,925.53,681.7,218.81,29.16,31.824,151.41,580.68,937.92,908.74,696.27,226.76,56.973,37.144,37.918,24.379,40.28,36.52,35.853,16.459,27.504,29.703,18.873,34.852,37.094,33.371,23.581,26.229,37.094,28.009,40.792,31.836,23.114,36.136,53.881,40.149,21.812,30.382,37.579,37.235,34.884,31.057,23.478
32.501,27.597,26.039,35.16,35.389,36.175,26.13,25.696,34.931,28.101,29.214,45.271,29.49,22.551,33.735,119.5,147.75,591.1,1102.5,1120.1,1132.1,1215,948.6,329.24,264.45,282.71,322.64,306.09,309.87,291.68,272.38,275.63,398.13,393.1,272,287.83,263.7,290.45,293.35,278.33,288.33,266.28,258.71,279.74,256.08,269.64,299.99,323.91,257.08,270.64,276.16,254.82,225.59,257.06,180.38,69.168,34.614,563.82,920.11,891.42,894.38,924.03,1076.4,1061.2,1096.3,1095.9,1088.8,1057.7,988.5,943.04,955.01,582.96,99.444,34.445,39.489,265.66,753.27,966.23,1018.9,709.93,160.02,32.835,41.433,37.662,64.806,33.176,41.129,30.239,37.459,43.139,29.35,41.346,35.388,33.815,43.334,30.172,54.947,38.347,24.357,27.849,42.817,27.333,41.158,34.666,34.958,34.407,33.401,40.104,49.515,31.279,19.822
29.514,31.129,15.164,28.93,27.082,34.363,32.264,26.228,27.194,32.552,31.901,28.741,20.157,21.112,98.676,152.63,341.77,1123,1176.7,1108,1225.6,1029,376.18,271,283.26,275.91,286.38,293.23,306.59,300.85,282.31,288.17,331.62,527.65,298.73,270.74,261.41,292.8,292.25,299.23,284.28,226.97,240.19,277.44,291.89,325.05,299.41,301.15,240.64,264.97,285.26,289.8,247.94,266.25,174.41,50.973,13.844,459.99,1019.6,984.4,865.45,1041.6,1082.9,1063.8,1077.2,1105.7,1100.9,1089.8,1067.4,977.75,942.25,896.77,425.88,43.518,37.85,103.79,442.58,895.12,1002.9,1002.6,728.07,188.46,38.857,28.755,50.738,30.553,41.013,43.791,26.107,30.539,33.006,22.092,19.007,20.094,34.301,30.649,36.607,26.823,28.242,37.323,30.882,24.717,30.854,40.648,35.094,27.567,40.062,36.906,29.4,33.279,27.015
33.472,36.271,30.405,37.684,35.913,33.802,28.952,24.537,29.258,36.849,27.851,34.57,27.874,62.629,166.98,263.16,865.74,1215.1,1165.5,1224,1045.2,540.34,271.77,293.86,315.02,276.68,269.41,255.38,280.23,285.82,333.05,299.41,301.04,410.39,384.73,260.7,297.71,300.78,310.29,292.46,277.31,185.96,286.46,281.42,280.09,310.38,378.36,266.21,248.92,258.13,254.75,253.57,267.81,246.28,195.37,62.573,19.152,410.53,975.53,974.19,941.39,1098.1,1101.6,1109.3,1123.8,1140.4,1122.9,1108.3,1108.4,1110.1,960.52,937.97,797.87,375.6,44.256,46.318,229.94,619.45,932.35,967.32,1087.4,686.58,107.17,35.125,36.093,27.216,23.519,32.914,35.793,22.21,38.288,19.486,23.335,32.153,29.085,24.829,34.7,20.989,25.637,30.459,25.763,25.382,25.796,27.174,32.451,38.53,40.015,30.669,37.323,32.337,29.569
18.539,28.432,32.967,42.129,31.615,49.104,40.917,27.817,24.849,19.897,23.262,28.038,28.255,146.88,133.4,733.32,1158.4,1193.3,1172.8,1004.3,416.83,324,271.35,281.29,247.09,263.21,294.31,291.92,266.45,260.04,268.16,309.25,377.21,296.9,374.16,305.63,303.34,324.02,299.07,279.67,293.77,187.29,290.67,276.48,250.01,252.04,439.14,293.23,255.5,262.11,289.18,265.32,269.08,278.54,208.64,51.837,22.09,374.87,1007.7,1081.8,1006.3,1116.5,1132.6,1119.9,1122,1122.9,1103.4,1110.9,1117.1,1112.7,1106.2,936.26,876.21,576.13,43.233,24.481,67.575,468.2,806.23,1028.6,919.2,1076.5,603.07,123.09,27.255,37.296,24.114,19.077,48.428,44.458,41.276,29.299,31.845,19.545,25.229,25.77,29.516,36.24,20.941,32.137,34.63,34.592,21.219,24.037,26.431,33.897,27.382,25.459,27.683,40.658,38.416
31.585,53.262,23.962,37.752,33.681,33.161,32.806,33.235,36.221,28.219,30.687,27.661,90.125,199.24,416.4,1124,1220.6,1156.5,1165.4,473.28,302.02,263.08,287.54,273.2,247.42,287.23,295.53,283.22,266.38,271.24,278.42,287.82,330.91,380.31,303.05,356.4,285.85,294.89,269.41,290.9,310.26,211.33,282.98,273.77,259.63,267.36,410.25,374.29,261.77,270.48,266.74,260.02,260.75,271.14,208.45,66.85,13.097,321.91,1051.1,1111.1,1105.7,1135.1,1137.9,1141.8,1125.5,1143.3,1131.7,1121,1132.6,1146.1,1117.1,1071.4,1007.9,827.52,181.28,28.932,35.095,200.65,769.36,970.73,1017.1,1016,1049.7,514.01,69.538,12.31,30.507,24.206,30.061,30.515,30.844,24.286,24.687,25.07,20.377,27.362,21.616,29.718,22.65,22.26,35.777,28.976,30.059,34.789,36.024,31.61,24.498,21.038,28.604,26.09,28.127
31.14,36.537,40.896,33.009,44.402,24.78,31.773,34.384,31.494,24.619,32.688,46.352,121.66,231.78,994.34,1232.3,1065.9,1007.7,677.14,258.13,351.9,297.35,299.47,284.8,293.39,339.9,248.18,255.53,282.96,296.2,277.79,288.45,305.27,298.29,291.35,272.39,280.76,303.17,274.54,269.59,285.18,240.35,305.35,253.38,238.52,334.8,272.5,397.02,294.94,258.44,273.42,269.26,258.71,282.23,235.68,104.98,11.521,300.39,1098.1,1113.8,1124.3,1140.2,1100,1114.3,1109.5,1122.3,1145.2,1134.9,1147.6,1121.1,1116.2,1108.3,1068,1035.8,461.18,15.392,26.591,44.469,634.53,899.09,1007.9,1018.9,1006.8,983.2,447.29,37.895,25.347,25.166,34.013,36.752,33.233,30.29,28.079,27.592,24.787,40.219,29.386,37.578,27.814,22.728,32.023,38.086,31.557,33.994,28.684,25.891,33.92,35.717,24.559,40.417,26.264
